"","MasterID","UniqueID","Lon","Lat","Sensor","Image","Global_AEZ","Country","StudyArea","Year","Month","JulianDay","Crop","GrowthStage","PlotID","Residue_Cover_%","Residue_RWC","Soil_RWC","RWC","Wavelength","Reflectance"
"878062","60251","T3.02.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","77","0.2388","0.645","0.332","2491","1e-04"
"878063","60252","T3.02.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","73","0.2388","0.645","0.348","2491","1e-04"
"878064","60253","T3.02.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","79","0.2388","0.645","0.324","2491","40.2786"
"878065","60254","T3.02.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","65","0.2388","0.645","0.381","2491","1e-04"
"878066","60255","T3.02.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","77","0.2388","0.645","0.332","2491","94.0954"
"878067","60256","T3.02.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","83","0.2388","0.645","0.308","2491","1e-04"
"878068","60257","T3.02.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","85","0.2388","0.645","0.3","2491","96.3823"
"878069","60258","T3.02.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","0.2388","0.645","0.259","2491","1e-04"
"878070","60259","T3.02.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","0.2388","0.645","0.279","2491","1e-04"
"878071","60260","T3.03.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","67","0.1954","0.559","0.315","2491","0.1373"
"878072","60261","T3.03.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61","0.1954","0.559","0.337","2491","2.5188"
"878073","60262","T3.03.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","53","0.1954","0.559","0.366","2491","1e-04"
"878074","60263","T3.03.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59","0.1954","0.559","0.344","2491","84.6608"
"878075","60264","T3.03.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.1954","0.559","0.348","2491","1e-04"
"878076","60265","T3.03.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.1954","0.559","0.388","2491","1e-04"
"878077","60266","T3.03.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54","0.1954","0.559","0.363","2491","14.2955"
"878078","60267","T3.03.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.1954","0.559","0.348","2491","1e-04"
"878079","60268","T3.03.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.1954","0.559","0.355","2491","1e-04"
"878080","60269","T3.03.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.1954","0.559","0.348","2491","3.1169"
"878081","60270","T3.04.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59","0.0128","0.431","0.184","2491","1e-04"
"878082","60271","T3.04.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.0128","0.431","0.201","2491","139.2463"
"878083","60272","T3.04.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","57","0.0128","0.431","0.193","2491","1e-04"
"878084","60273","T3.04.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","50","0.0128","0.431","0.222","2491","104.9473"
"878085","60274","T3.04.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","48","0.0128","0.431","0.23","2491","3.2962"
"878086","60275","T3.04.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","44","0.0128","0.431","0.247","2491","53.1043"
"878087","60276","T3.04.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.0128","0.431","0.197","2491","32.9822"
"878088","60277","T3.04.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","57","0.0128","0.431","0.193","2491","48.0171"
"878089","60278","T3.04.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61","0.0128","0.431","0.176","2491","1e-04"
"878090","60279","T3.04.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.0128","0.431","0.188","2491","1e-04"
"878091","60280","T3.51.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.471","0.471","0.471","2491","1e-04"
"878092","60281","T3.51.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.471","0.471","0.471","2491","44.6133"
"878093","60282","T3.51.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.471","0.471","0.471","2491","43.2129"
"878094","60283","T3.51.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.471","0.471","0.471","2491","11.0367"
"878095","60284","T3.51.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","3","0.471","0.471","0.471","2491","1e-04"
"878096","60285","T3.51.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","4","0.471","0.471","0.471","2491","16.8978"
"878097","60286","T3.51.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","4","0.471","0.471","0.471","2491","29.1946"
"878098","60287","T3.51.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","7","0.471","0.471","0.471","2491","1e-04"
"878099","60288","T3.51.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","6","0.471","0.471","0.471","2491","1e-04"
"878100","60289","T3.51.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","14","0.471","0.471","0.471","2491","1e-04"
"878101","60290","T3.06.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2491","77.6472"
"878102","60291","T3.06.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2491","1e-04"
"878103","60292","T3.06.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2491","1e-04"
"878104","60293","T3.06.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2491","1e-04"
"878105","60294","T3.06.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.041","0.041","0.041","2491","1e-04"
"878106","60295","T3.06.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2491","87.4061"
"878107","60296","T3.06.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.041","0.041","0.041","2491","126.8197"
"878108","60297","T3.06.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2491","1e-04"
"878109","60298","T3.06.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.041","0.041","0.041","2491","1e-04"
"878110","60299","T3.06.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.041","0.041","0.041","2491","1e-04"
"878111","60300","T3.07.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","42","0.3213","0.848","0.627","2491","1e-04"
"878112","60301","T3.07.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.3213","0.848","0.637","2491","1e-04"
"878113","60302","T3.07.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.3213","0.848","0.632","2491","1e-04"
"878114","60303","T3.07.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38","0.3213","0.848","0.648","2491","398.0276"
"878115","60304","T3.07.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.3213","0.848","0.632","2491","1e-04"
"878116","60305","T3.07.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.3213","0.848","0.558","2491","325.8223"
"878117","60306","T3.07.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.3213","0.848","0.6","2491","1e-04"
"878118","60307","T3.07.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.3213","0.848","0.611","2491","1e-04"
"878119","60308","T3.07.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","39","0.3213","0.848","0.643","2491","1e-04"
"878120","60309","T3.07.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","39","0.3213","0.848","0.643","2491","1e-04"
"878121","60310","T3.08.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20","0.0118","0.076","0.063","2491","34.5533"
"878122","60311","T3.08.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.0118","0.076","0.059","2491","36.6587"
"878123","60312","T3.08.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","26","0.0118","0.076","0.059","2491","1e-04"
"878124","60313","T3.08.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13","0.0118","0.076","0.068","2491","1e-04"
"878125","60314","T3.08.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","10","0.0118","0.076","0.07","2491","37.391"
"878126","60315","T3.08.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","8","0.0118","0.076","0.071","2491","2.0507"
"878127","60316","T3.08.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15","0.0118","0.076","0.066","2491","50.4259"
"878128","60317","T3.08.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","12","0.0118","0.076","0.068","2491","37.736"
"878129","60318","T3.08.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17","0.0118","0.076","0.065","2491","1e-04"
"878130","60319","T3.08.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","11","0.0118","0.076","0.069","2491","1e-04"
"878131","60320","T3.09.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","42","0.0133","0.238","0.144","2491","18.8686"
"878132","60321","T3.09.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.0133","0.238","0.157","2491","1e-04"
"878133","60322","T3.09.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","26","0.0133","0.238","0.18","2491","14.3767"
"878134","60323","T3.09.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33","0.0133","0.238","0.164","2491","74.8354"
"878135","60324","T3.09.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.0133","0.238","0.135","2491","1e-04"
"878136","60325","T3.09.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43","0.0133","0.238","0.141","2491","1e-04"
"878137","60326","T3.09.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.0133","0.238","0.135","2491","1e-04"
"878138","60327","T3.09.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.0133","0.238","0.132","2491","32.849"
"878139","60328","T3.09.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","52","0.0133","0.238","0.121","2491","17.0271"
"878140","60329","T3.09.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37","0.0133","0.238","0.155","2491","1e-04"
"878141","60330","T3.10.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13","0.011","0.055","0.049","2491","1e-04"
"878142","60331","T3.10.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17","0.011","0.055","0.048","2491","1e-04"
"878143","60332","T3.10.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.011","0.055","0.043","2491","8.3102"
"878144","60333","T3.10.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21","0.011","0.055","0.046","2491","12.6122"
"878145","60334","T3.10.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21","0.011","0.055","0.046","2491","67.0606"
"878146","60335","T3.10.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19","0.011","0.055","0.047","2491","1e-04"
"878147","60336","T3.10.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","17","0.011","0.055","0.048","2491","39.365"
"878148","60337","T3.10.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23","0.011","0.055","0.045","2491","1e-04"
"878149","60338","T3.10.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20","0.011","0.055","0.046","2491","26.4593"
"878150","60339","T3.10.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","23","0.011","0.055","0.045","2491","1e-04"
"878151","60340","T3.71.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.1528","0.462","0.32","2491","1e-04"
"878152","60341","T3.71.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.1528","0.462","0.323","2491","52.509"
"878153","60342","T3.71.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.1528","0.462","0.335","2491","39.3831"
"878154","60343","T3.71.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43","0.1528","0.462","0.329","2491","1e-04"
"878155","60344","T3.71.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","45","0.1528","0.462","0.323","2491","1e-04"
"878156","60345","T3.71.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.09","0.1528","0.462","0.279","2491","9.2651"
"878157","60346","T3.71.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.1528","0.462","0.338","2491","1e-04"
"878158","60347","T3.71.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.1528","0.462","0.338","2491","1e-04"
"878159","60348","T3.71.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38","0.1528","0.462","0.345","2491","1e-04"
"878160","60349","T3.71.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.1528","0.462","0.351","2491","10.8074"
"878161","60350","T3.52.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.848","0.848","0.848","2491","1e-04"
"878162","60351","T3.52.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.848","0.848","0.848","2491","1e-04"
"878163","60352","T3.52.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.848","0.848","0.848","2491","1e-04"
"878164","60353","T3.52.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2491","17.81"
"878165","60354","T3.52.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2491","1e-04"
"878166","60355","T3.52.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2491","1e-04"
"878167","60356","T3.52.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.848","0.848","0.848","2491","1e-04"
"878168","60357","T3.52.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2491","497.363"
"878169","60358","T3.52.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2491","1e-04"
"878170","60359","T3.52.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2491","1e-04"
"878171","60360","T3.53.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2491","553.4764"
"878172","60361","T3.53.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2491","1e-04"
"878173","60362","T3.53.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2491","1e-04"
